ID,language,genre,lyrics
CA906BA4,bn,pop,
40404055,bn,pop,আনুকা আবার আদারাবো হুমানা সকাদ হোয়ে তুমায় হাসাতে ছান্দে ছোপ জুরে সপনে উরে দানারাবো
885FA6CB,bn,pop,আমি আমার মোতো ভুছিয়ে নিয়েছি
C45D15F4,bn,pop,হটা তামার দিকে তাকালে আজ আমি ভয় পেলাম না তুমার জুলিএট হাশি হেশে জদি ডাক্তে ভালো ভেশে আমি তুমার জোখে তাকানোর শাহস পেতাম না আমার জর শরো এই শরিরে তুমার হা঵ায় লাগছে ফুর্ফুরে প্রিম না কি পাগেল আমি পোল্তে পারো বনা
26B73A2C,bn,pop,আমেগে আল চাল মজা বডাদাই কেন ওছে আমাযা আমাযা আমাযা চকে ছে ওনা ও ধোয ধোয ধোয প্রিম ভাল ওনা দিকি দিকি দিকি দিকি পুরে পুরে ছাই হোজো না ছালো না বলো না কেন ওদো না না না না
BA20BB81,bn,pop,প্রেমের ভোই ঠানিয়ে আজানাই গিয়ে ছলে ফেরাতে পারিনি আমি পারিনি তুমার হতে তুমি তুগিয়ে ছলে
6D281590,bn,pop,আমার আকাশের ওদেলা হাশি তুই তোরিত ছিন্তায় দিন জায় জায় কোই ওরে অমন তুই ওরে জানা তারে ছালা ভালো লাগে না এমন তোরলা গিশে
B2FD326A,bn,pop,কেদোর কার মিছে আবদার ভুলের পাল্লা ভারে জনি নাই ছান
022F20A4,bn,pop,হায়ে ছো সপনো মুছে দিলে আখি জাতো
2C04B8D3,bn,pop,সাইল সাইল
5E42086C,bn,pop,যে জিবন তোমা নামে কারা বাখি
865663F9,bn,pop,কথা হবে না যার দেখা হবে না হার হবে না যার বাল হবে শেমার অভিমান কাদু হবো না তো আর হাজ্বো না যার নিরাবে আডিয় কেছে শেপিন
7507AE3C,bn,pop,তাই ভালো বেশে মরেছি তুমার হাতে প্রতি দিন এখন বলো গিকোরছো কেমো নাছো নতন ছেলেটাকে তুমার প্রিয় রংকি জানে শুরো পারে আমার গানে নাকিশে কোনো
A7548D8B,bn,pop,বলো কিনিয় তুমি ডুবে ছিলে দেপ্রহরে কোলা হনে মায় জেও একাই আমি তাই
A039F9AE,bn,pop,কেযান কেযা রাখে হয় ছেনায় রাতে ছেনায় রাতে
4FEBD378,bn,pop,তোর রূপে হাডিয়ে ছে তনা ভুলিয়ে তুই সভিদ দেদনা তুই ছাডা আর কার আর সাথি নায় মুহর্তে যেই রাস্তায় তোর নামা জান্জার্ট মাঝে সব থম কে চাওয়া মুক্তো মুন্তো কেই কাছে ছায় প্রথম দেখাতে পেমে আঝ্য পর্তে শিখেছি তোর লাজো খাশিতে জোছনা দেখেছি সত্তি না শপ্ন তুই কেছি
B6ADC525,bn,pop,আমারে এই বাজে সভাব কোন দিন জাবে না আমারে এই বাজে সভাব কোন দিন জাবে না
96AEB73A,bn,pop,জেশে জাবে তোর সবি ভুল মনে হবে সুধু লাইফ ইস প্যুডিফুল দুনিয়ার সবে কিছু লাগে জো দিমলান তোর জন্ন বানতে পারে একটা গান জেশে জাবে তোর সবি ভুল মনে হবে সুধু লাইফ ইস প্যুডিফুল এই আমি আজ্যো ফিরে সতো বাল
9492C13D,bn,pop,বুল্বুলি তুই ফুল্সা খাতে বেশে আজ দু কবে শে ফুল্সা খাতে আজ দু
04E38A9F,bn,pop,এই সার কি তুমার আমার মিলার লিখতে পার্তো না
2675E4F8,bn,pop,তুমি ভেশে আশে সংখের শুর শেশ বেলা তুমি নিয়ে চলো দুর বখু দুর শেশ বেলা তুমি মুঝে ফেলে ক্লান তিরিদা শেশ বেলা তুমি ধুল�
502C343A,bn,pop,তুলো মায়
39739203,bn,pop,ভালো বেশেছি তমাকে প্রতোম চখের আলোতে এসেছো জখন ছিলে রিদায় জুরে প্রতিখনে ভালো বাশাতো হয় না মনের বিপরিপে
45630AA8,bn,pop,সিতি গুলো খাই গুনে ঘুড়ির কাটা সময় গুনে তুমাকে কেনো ভুলা জাই না একে লাভে সনাধারে বংধারে পাধারে কেনো আজু তুমায় ভুলা জাই না
BB8F1C77,bn,pop,পুকের উঠন জুরে গল পহক বলা তোর হাতে জোছনা ভরে সপনো থাক তোলা তুইজে আমার ছখের পাডায় অসোরির একাযা হারে গিয় রোয় জায় ছখের কুনে মাযা তোর আকাশে বিষ্টি হক ভিজে উঠক পাতা শিশিরে বাতা
B913C737,bn,pop,নিলাকাশের দুর নিলি মায় ভাবনারা উডে যেত চায় নিলাকাশের দুর নিলি মায় নিলাকাশের ওই তারা অনেক সপ্নে মন্ভারা কোভির লাতে দেখবো তো মায় গানে
3E61CABA,bn,pop,এটি বাই সুধু আপন হো মুন ভাবে শেই জোডা ছোক কিছু ভুলে শাপতা ভুলে এতো টাছে তা
1A0C3097,bn,pop,সেগিয়ে ছিছুয়ে অনুরাগি চোখি না জাল দেয় ছিন্ধুয়ে মার শাল লিপিতে জমেছে কতো না অভিমান মালো মেগের দর্শিমে পারা সাদিয়ে ছনা আমার মাজে আউ কিছু আছে না
612240D0,bn,pop,কেশাকেতা আমাশে আরান কেতিবে
03E81217,bn,pop,নিকাছে কোথা হারিয়ে ভারমের পথা গন্নে দিভাক সিনাতু মিন কোছি মিন তি হাতে বারি সুফির
C1FF2F4B,bn,pop,আম্রাবে নিশে যান্ত নিশে নিশে নিশে নিশে
4673B150,bn,pop,সান্রেনা পের পারেয় কিছু বাকি থেকে জায় না না না মানি নাই আসমাক মন জে কাদে আজু হিম বেদো নাই বেধা তা ফেরা তাকে এশি মান
2AD06181,bn,pop,কিছু বনো নেও জানে নতো কিম আসে কোথা দেখে কিছু ভেঙে দায় আবার গাডে এরাবে দুছুক দেখে কিখতি হতো তুমাকে আমাকে আগেলে জদি রাখে তো তুমার ইছে আমার হতো আড়ো কিছু ছানে
33F8A2A5,bn,pop,তো পুরাতে রামেশ কাছে না কেনো আমায় ছেডে জাছো না না হয় আমা সাথে তুমি হারিয় জায় না হয় আমায় ভালো বেশে না লাই প্রাশ্ট কেনো আমায় জাছে না হয় জাছে না
4C4B1158,bn,pop,মনে মনে আজো কানো জে ছন্দোশা জাই তোমাকে পাহোআর আশা আমাকে কুরে কুরে খাই আমারে নিশাজ দিরে দিরে জে কিন হোয়ে জাই মনে হয়ে ইরাতি ছলে জাও দুর আজে নে এখন ও
93BCFEAA,bn,pop,মনে ছান্দের মতো মত্টি চখন ভাস্ত নযন জালে আদো কোইরা মোইছা দিতাম কালে কাটে আইশা পাসে বইশা জডাই তোয়ে ভুকে দুবো আমি এই কথা কে মনে তোবে ভালো কের পাশিলা শত্নো কেনো দাখাইলা
5E6C3911,bn,pop,আমি দেবুনা পারি তুমায় নিয় নিশ্প্রান্ন দিতে যে পদ ভুলে তোছে গাছে শুন্ন মারোর ভুকে সেস স্মিগেলে
524C78EE,bn,pop,দুপুর বেলাই ঘামের তারাই বিল্বোরের ছাযাই ছাযাই রদ্দুর থেকে সরির বাচাই কলাম তো না গরি দুপুর বেলাই ঘামের তারাই বিল্বোরের ছাযাই ছাযাই রদ্দুর থেকে সরির বাচাই কলাম তো না গরি তো মত্যা ভিতো ঠিক হাই ঠিক সবি ঠিক তো মত্যা ভিতো ঠিক তো ঠিক
62C1ABEA,bn,pop,ছোবের ফ্রেমে ধুলো জমে আজোত নো আভো হেলায় আজোত নো হেলায়
19B36E9F,bn,pop,কার কি গালো কার কি বাসে জায় মন্জিরীর পথে হাতার লোভে কেমন করে হায় চদোতম পাহার জুমুখারে পুরনি মারাত বারশা জুডে জিবন জুআর আসার ভাসাবো
87319B3E,bn,pop,ক্ষেন ক্ষেন ক্ষেন ক্ষেন
02564D62,bn,pop,একটা ভোর আশে আমার জান লায় তুমি শুরচা তুমার দাও শুরচা তুমার শুরচা তুমার আমায়
4F5BCA37,bn,pop,মালিকা তোকে কুন্না মে দাকি মালিকা তোকে কুন্না মে দাকি
456AB370,bn,pop,সেলে মানোশি রদে জাত্ছে ভেশে আমাদের সব দুষ্টুমি পন্তু মিলে জায়
14681247,bn,pop,তুমার দিকে এই জিযামি তাই হাত বাডাই
5A8973DC,bn,pop,জারা ছিরো সময় পাশি তারা তাক্কে
08F7A840,bn,pop,আইতো একটা শুর তুমাকে নিয়ে জেতে পানে আকলা অনেক তু পারো জতি গাইতে তবে এই গানে ভন্জু হাবে তুমার
BF0D87BC,bn,pop,না তুমার স্বার্শে নিংচে থাকি দেখাকি আরো ভালো বাজ্বো আশাই
9DFB2DB1,bn,pop,মন্তার সে বারন শুনিয় নেরে এক বার কাছে জা ভাধাবে জতো দুরে জাবে আমা কেই পাবে
07234647,bn,pop,কেছি কাছে পুরন ও ভেশ চাছে জোরে আমার কারন আমি নিজে ঘুমাশে রাতের সাথে হোলে ভোম আলো মেখে আয়ে নাই নিজের সখে দোমাছারা
4E9A7E5E,bn,pop,ছুটে বেরাই কোন সপনের হাচ ছানিতে জাতানে আমার মনের ধুআরা জাই মিলিয়ে তাকে কে আমার আমি সাধিন শেই প্রান তাড়ে জেখানে ডানা মেলে উরে জাই শেশে
7F335DA8,bn,pop,কুন ছুটি আই ছুটি জাই দুজানে সেই নিরালাই অজানাই খুশি দুডানে আজ বেনামি প্রেমে ভুকে রোয়ে জাম ছোখে ঠোটে আশ্কার আজে গেথা হাত ধরে ছল ছুটি বহুদুর দেবাল ঘোডি কুন ছে
02AA2E20,bn,pop,নবো নির্মান করি আমে দাবাদে এলি সরভোখের প্রতিবাদে পান্গা পান্গে শামা ইদেন তুনে
C05DE995,bn,pop,কালো দান্তের কালো দিনে কালো পাজাতা পুডিয়ো একি প্রহশন নাকি প্রতিবার সামারি কতার মুখে কালো দাক লাগিয়ে দিয়ে একি ফেলে মাঁগা আর তোনারের কান্না অত্রিপ্ত আয়
C3703C71,bn,pop,পাতনে রেখেছি লুখ্য করে দিশাহিন এখ প্রমান শারা শুরিরে লেগে থাকা সতো সতো ভিমান তোর স্তিতি মুছে জায় মুক্তি ডানা জাপটায়
75F6A4C9,bn,pop,ধুলো মাখা পাথোর ঘেরা অজানা সডক কুআশাই মাখা জডে রাছোর বুকে নিয়ে শাত্সো মুত্র পাডি দিয়ে এক দিন শে আকাশে উডে কিনা
5979D550,bn,pop,তুমি আমার হাতে ধলে চলো নদির অপর হাটে মম্বাতে খুছ্তে গিয় লটশে দিনকে হারা এবাবেই লট এবাবেই জনাকি জলে উঠো জলে উঠো এবাবেই লট এবাবেই জনাকি জনাকি
136F2B62,bn,pop,সবিশুক তাদের ভালো থাকা পুর্ণোতা পাই
1B783A88,bn,pop,দোরেরি মিদু হা঵া তোবিতাই লিখে ছিতো মাই মনেরি গোভিরে গেথে ছিতো মাই আলোরেনে দিনো প্রভাক দুকে রেখে হাক প্লান্ত প্রভাক
105A7956,bn,pop,তমায় দিয়দেব আপাছু সাইনা কোনো মিছে আশা ভেগে দিয় না নিশ্মাপু এখন আমি একা আবার করে তমো পিকি পিকে নতম করে সাজিয়া দেবো সুষ্ঠারা লোকে অপোরু পেপ্ন তো চাত মামা চাত মামা কোথে তুমি হাডিয় গেলে মেখের আকাশে সাজিয় কোথে তোচি তানা দুনে তানা ছলো দেবা তাশে
221F5DFB,bn,pop,দুখো রাজাই মিশে শুখ পাখি কার নিশে হারায় অগু ছারে দিন খুঝে জাই দিন আসে ন রাত আসে রাত করে আমার ভিতোর ঘারে
8BB9A3D4,bn,pop,চমকিবে ভাগুনে রো পভনে বশিবে আকাশ বানি স্রোবনে চমকিবে ভাগুনে রো পভনে ছিত্ত আকুলো হবে অনুখন আকারন দুর হোতে আমি তারে শাধি ভো
3FBECAAA,bn,pop,হয়ে তু ভোবিশতের আডালে ঘাশের ছাদরিং শুয়ে একা আকাশের বানে ছেক জেগে তাকা তবে আজায় তু একা কেনু আলো হোয় দুরে তুমি
2F34DAE5,bn,pop,আমার মাঝে অন্ন শুরে মন বলছে তাই তমাকে তুমি ভালো বাশার এক অন্ন জগো প্রতিটা বালাই ভালো বাশার দিবশ হাশি তে করিছে
BE07897E,bn,pop,আমি উর্ব আজিবো তুমি ছুয়ে দিলে মন আমি উর্ব আজিবো আমি উর্ব আজিবো
B04CD1BA,bn,pop,তুছকে শাজানো ঘুম কেরে তুনিয়েছো রাতের মতো করে কাছে রয়েছো এমনে রেখে ছোহাত পিজে মযাতে শুখে রনো ভুতি ছোহাতে ছোহাতে
5B7474D6,bn,pop,কতো শুর কতো স্রিতি ছিলো এ মনে তো মারো কে আমারে
62B31344,bn,pop,সব লেনা দেনা হয়না কো ভুশেশ আজিবন কিছু কিছুর থেকে জায়েরেশ আলো বাশা পুরায়না প্রিমকো ভুহারায়না পোরুববে থাকে জারে জায়
BC910F62,bn,pop,কুন্ভেঙে ওঠান বোরে রুদাশা঵া ছোখ মেলে তাকিয়ে দানা মেলে ওডান
4D5C15A0,bn,pop,কেছো শুত্ত খোজার লো বেঙে দিয়ে সে সপন গুলো সমাজ চান জিতে জাল রক্তু দিয়ে কি অবশিশে বান্তে হমে দেযা তুমি কখো নকি আবে না আমার আবে না মাযা তে মমে দেযা
036A7A87,bn,pop,যা঵াগুল যেন হা঵া পিছের আয় নায় হাজার আব আয় নায় সময় কাদে দোটানা উন কারিগ চলো বাধিঘ জিবন যেখানে মানা উন কারিগ চলো বাধিঘ
2A95E446,bn,pop,সামিতে প্রেম লাগে প্রেম নিয়ে কতো সতো খুবি কতো কাপ্ভো করলো বৃথাই জিবন্টা কাদা মাখা মাখি করে অস্রুখুম পাডালো ভেবে ছিলাম নিজেকে স্রোতের ভিপরিতে আকজন প্রেম নিয়ে মাতা মাতি শুধুযা নিকে তা কানো তুম
0341523C,bn,pop,যাবে কিশে তায় যেখানে আলো আণ্যুকের মিঠির তোবে কেনো এই বোশে থাকা উতে শধির যাবে কিশে তায় যেখানে আলো আণ্যুকের মিঠির তোবে কেনো এই বোশে থাকা উতে শধির
A965DE15,bn,pop,একি জাই ছেরে বধম ও ভিমানে
92672A96,bn,pop,এক্বারে এসে দেখো এসে ভুকে মাধা রেখো গুলে দেবু ছুলে রেখে আক দুরের আকাশ নিল থেকে লা কল্পটা পুরন ও দুবে দুবে ভালো বাশি তুমি না বাশলে ও আমি বাশি দুবে দুবে
5EE2EFBE,bn,pop,আকাস্টা ও দেখে মদের খুন শুটি পাহারের দেওরেতে ভালো বাসা লেগে আছে তেমন করে ভুকের মাঝে তুমায় পুশি আলিংগনে ভালো বাসার মহা যেগে ওঠে সেই মহতে ডুপলে পারে পাইনা তিরি খুঝে
BE297EA4,bn,pop,মের তুই আমারে মিথা শিখালি মের তুই আমারে নিশো করিলি
35B1F282,bn,pop,স্রিতির সাথে হোয়েছে সমজতা চাটছি আমি তারি পিছু পিছু কিছু মানুষ ভাবে
0ACEC1B0,bn,pop,পিনিত আমি তমার মুখে হাশি আমার গালা গানে তমাকে ভাদো বাশি আশো আবার ও কাছে হাটা ধরে পাশে তমাই নিয়ে জাভো আমার পৃথি দিতে
1DEDBD80,bn,pop,আমর ভিমন তুমাকে নিয়ে সব গেয়ছি গানে গানে শুর শুর কথ কথা বোলছি তুমকে তুমি বুঝোনি বুঝোনি
5E82BDF4,bn,pop,কি আমার মত করে একটু কাছে ডাকবে না দেরে না দেরে না
7F349C45,bn,pop,কখন জদি আন মন ছেয়ে আকাশের পানে আমাকে খুজো কল কল
A2E7AD69,bn,pop,আমি তমার জন্যে আমি তমার জন্যে আমি তমার জন্যে
C4770A4A,bn,pop,সেষ তকে জাই দুমাকে চাই দুমাকে চাই আমি শুরু থে কে সেষ তকে জাই
09219E85,bn,pop,আমি জা দেখি তুমি ও একি সপ্নো কি দেখো জে কথা মুনে আমারো তুমি ও কি একি ভাবো
975691A2,bn,pop,সত সদ্দুরের কাছের বইধো আ বইধো হাজার ওয়ে সপ সম্পারকো ভাঙে থাকে বন্ধু উত্তো তোরা ছিলি তোরা আছিস জানি তোরায় থাকে বন্ধু ওছে আমাকে বন্ধু আছে
CD846496,bn,pop,নাই ভালো আছি এই মেশ মোন আধারে নিলি মায় তুমা কি আজ পুঝতে চায় জানি না কোথায় পাবু তুমায় এক বার এশে দেখো আমায়
C24074A1,bn,pop,উনাযাবদার তার ছিল পুরন ইচ্ছে সত্তি বলার সে বলে নিকে ছিল তার ভালো বাসা তার ছিল আর কিছুটা বাচার উধিকার সে না না দেও না কল্পু না না দেও না
8A2215FF,bn,pop,আরু বুল্তে বারটা একছে দেখে জান লাখোলা তার ছকে জল প্রিষ্টি ঘোলা আত সুধু এটু কুই বলা সুভো জন মধি তোমা এক কুছো গুলাম মুঠোতে পয়ো সুমা
A5115F13,bn,pop,সেনা
0D1CE34B,bn,pop,জাবে কি
8A05EED9,bn,pop,ভালো ভাশাহিন ভোর সে একা ক্যো বোঝে না যা তোই দেখা
9F2B8AF3,bn,pop,"আশায পান্সা যাই ধুইলাম, বন্ধু এশে খাইলো না বাটাতে পান্সা জাই থুইলাম পুন্ধু এশে খাইলনা"
40AB536E,bn,rock,পান্তে পান্তে
C4F6FBFD,bn,rock,আজে শিকে বো ভুল শিকার পাতে হারা এলো মেদো ভাবনা শাদা কালো তুমার আলো পোনা তুছ সাপনের ঘোরে খুমেঙেতে দেখি মিদ্ধে আমার্তে দোনা চকের ত্রিষ্টি আত্কলা হারে আশে
4BBAD04A,bn,rock,তমা আছাও আশিশীর মা কানত আকারে নিস্তাক্ত বার আছো চাকু মুবে যানে তমা এ মনে পারে ছন্গি মনি শন্গ বার
691B320E,bn,rock,দুলতামা নিযন সপনুগুলো একে একে সবিত তো ছানে পারে ইশের নেশা আমায় ভাগে চুর্ণ ও ভিচুর্ণ করে পারমা আমি স্রিষ্টি কুনায় চোলে পুরে চার কারণি শাহো সামার পারে পার কি করে তোমার করো হহোমা
74A408ED,bn,rock,আমি আভিমা লোক প্রিনার বেক্কো রোন্তা দেভাত আপেশাব দেভাত আপেশাব
3C23EDCB,bn,rock,সাজি এছন নতুকরে হে তুমা কে আজে কাছেবে সামে পেছি এই আমি জে ও তুমি আগা আমি আগা আকা শেরোই চাঁ চাঁ চাঁ শেরোই চাঁ
9EA16E18,bn,rock,যা দেখি যা পুছি যা শুলি যা আনু ভাবে শাপি শাপি তোপ্লে জাবে তোমার সাথে
84929F37,bn,rock,পিল ফলো পিল ফলো পিল ফলো পিল ফলো পিল ফলো সুহাম দুমখো সাপ রাজাকার এবশির গুডিয়ে দাও হ্যাক আসক ছখ লালো সাঞ্ছীর উপ্রে ধালো আহাসক তো মান পত্য পুডিয়ে দাও পকান পক্কো কিবো চক্ভাল লাগান হেন মুখ বেনে ধালো
B1FF69E5,bn,rock,যত তুকু পাই মুথো বরে তুক্রণ সমাই যে দিকে তাকাই আমি তুমার ছাযা খুঝে খিরি নিয় হারাস্ট্র তেরি মন্ত শাগরে আমি যে
AC5FD5D9,bn,rock,দুরে আরো দুরে আরে জান তুমি দুরে আরো দুরে
5D8D7465,bn,rock,আমাজে নিজেকে লুকাই আমায় যদি ছিনে যাও যদি আন্ন ভালে তকাও নিজেকে ছেনা রাত তম হয় তাই মুখো শেডি ছয়
3E2D77A6,bn,rock,আনকুলে কিনে আকিকোন পেশেন ও শুলে ফারে না না দেন ওন কোপেন আমায় দেশ আমায় কেন ছিলিয় এই পেহালে জোমি এস্যালে এই পোহালে
048C709E,bn,rock,এছে খুমাশি আর গান এখন ও একি মানুষ এখন ও বন্ধুমে আয় বন্ধুরা ফিরে আয় সোই সব পইশারে তিকান আয় আয় একটা দিনকা তুকনায় স্যাপ ভুলে
902324F0,bn,rock,নেবনা তমালে সামে নেযা সাড্ধ পার আমি দিধা গত নয়ি সিতল হতে পারি তবুন নিজেকে আলাম করিনি আঘাতে আঘাতে তারতে শিখেছি তমাদের ভুলে নিজেকে ছিলে
0B6AF816,bn,rock,পাক্কি গালে ভুকিরে নিজেগে সমার বন্সোরি ইদাতার কাছে আশাম লাক লাতায় আমায় হায় আমাকে শাহাশি
762642BF,bn,rock,নাই নানা তুমাদে লেই ক্রোষানে পেলাতে তারো পেলা
9C9B6827,bn,rock,কাতান দেজাই আপোরুমাযা শিকাড যা শিকা
17473AA3,bn,rock,পীতা হনদি পীতা হনদি
D518FFB7,bn,rock,কো মিত্তে প্রলোভন কস্টের প্রতিপিকার সোনায় তারা হো঵া
01D2BD3F,bn,rock,কোনে গাছে মাত্যা কোনে গাছে
64D32D68,bn,rock,মানে পোছো রাইন মানে পোছো রাইন
80E7E2F2,bn,rock,আমি তো ভেতারে শুপ্ত পোতি ভানিয়ে পাপে
A3D461CC,bn,rock,আপে যা কোনা দেখানে
7930EB1F,bn,rock,মেখের ওই দেশে কি হাডা ওয়াত মোডে পিশকি রয় ছাম দেখি আমাই কোজো একনো মেখের ওই দেশে কি হাডা ওয়াত মোডে
45883875,bn,rock,নেখের নেশে কি এখন তুমি আলাও আন্মনে পোবিতাপি লেখো একন লো আমায় ভেবে কিস্টি নামে জাপন তুমার এই সোডিরে আমার ছোআক কি পাও ক্রিষ্টির সাথে আন্মনে নেজাক তুমার আমার
6A7C3627,bn,rock,আয় অধিকার নিয়ে
AE2523E3,bn,rock,একমুছো গরাপ আরওই মিলাকাশ আকাশের ইচাদ অথো পাইরাত কান্না ভেজা চোক অথো মিশ্টি হাশি জন্নই দেখাও আমাকে পাবে না কিছুল তুমি তুমার জন্ন নায় আমার কোনো কিছুল নিলে
1736A5A2,bn,rock,আমকে একটা গান্দা ও জে গানে থাক্পে শুধু তুমি শুধু ত্রাক্কে
A0866846,bn,rock,ভোরে ভোরে
DC62DC59,bn,rock,ভুকে নিয়ে সংশয় ইশ্য ছেবের তোভুও আছে সমানা বার্ভয় আকাস মেঘে ধাতা নেই যোছন আজে তোভুও মনে পারে পালো বাসা তাকে হাল হো আমি আছে
21D2C170,bn,rock,কতির অভাপে সুক্থেবে জাবে না আদ্বারালে ককন অপ্রাত্তি মিলে না আড়িয়ে চাও আর ভাই নমাই ছবে না ছুমো একে পিছে রেখে এগি
AC2606D6,bn,rock,ক্রিষ্টি ছুয়ে যা গনো দুনে ছুমাথে তাপ্ত হয়শি মানায় ক্রিষ্টি সম্ত এশে আমারে মন্টাকে দিখুপ্ত করে বাইর লাতে
87F7C03C,bn,rock,আইযাখম চাবের ভেতোর চন্দ্র বিন্দুকোজি দিল চখে শুই ফুটিয় লালে ছ্লবি আকি চিন্তা গুদো আমারকা মন্জা নায়লো মলো খুত্র গুদো উট্টো করে ভুলান কো পোশ্য়
0FEEC890,bn,rock,পনা গত জিবনে বেধ�ে দে আমারনে জাইশে পনা গত জিবনে বেধ�ে দে দে দে
B4CCC4F9,bn,rock,হোতে পারে আমি ভুল নুইনি দেখার
9044DBE0,bn,rock,আমার হনি বতাশ তোমার অপেখার অনেক সিতি বল জায় আশ্বে তুমি আবার আমার মোনের পাডান দায় তোমার আমার মনের পাডান দায় তোমার
DC087BE6,bn,rock,সুখের বনো সুতে গাইবো আন্মনে মুহুর্তো হাশ্বে জতোই আডালে থাকি দোবুও সুখের বলাতে গাইবো আন্মনে
C6FD9602,bn,rock,কদি প্রিষ্টির নাবে তুমার চক্ষে ছেনে লখো নিযা মিযা আলোন পেক্ষের মেশে একি কস্ট আছা শিতার ছালার মাতে পাছাপে তুমকে থাকাহা ছালার মাতে খুপিশার সমুদ্রের মাছে
5001AE40,bn,rock,আদ্বুতুরে ভালো বাশার এটাই শরন শোমি করুন আস্বে জানি আস্বে তুমি থাক্বো না আমি তখুন জাইবে ভালো বাশার
142490C3,bn,rock,কুঝে ফিনি তমার মলি আমি তমার নেশায় তমার ছমি রেকে জায় এছে আসন দুলি তমার সামার
A19719B3,bn,rock,সুনে লা আকাশে রোরে হাছাত করে আকাশে উছনো রাম খুন্তা সাজি এদি লো সাথলামে এই সুনো মন্তা
2DB99540,bn,rock,তোমার কনে পাধারে খে ভুমিয়ে পনার সুইথি আজো কাদায় তোমার শারির আজোলে খুছি তোমার পস্তিতে
4E24D2C3,bn,rock,পুছে নগিল দালায় যোপভগুরলো বাতাজ ভাডি পুছে গুমট হাকারে বৃতুর মিথি আস্ছে মেশে কেলো সিতে হাতে পুপাদে
554E399F,bn,rock,দেখো জানা নাই উরে বেলাই আমি চোরোই হোলে ছে দেখো তোমা বাগানের সদ্ধ পোটা ভুলে আথি মিশে শুনে দেখো হেটে হেটে আথি নুপুরের শুনে আথি নুপুরের শুনে
9E1B3A1C,bn,rock,যায় মহাকা আলো তে তুমায়
2317F8B5,bn,rock,আরওদে পাস্ছে শাওনে আরওদে পাস্ছে শাওনে
9D146982,bn,rock,তুমার আলো তুখু দিকে ছেহাতছে দিকছিন হহিনে আমি সহাবো সাব্রিষ তিকে মন্যহানমা আযাভী তুমি হিন্দা আমি
0A4B7533,bn,rock,কি তুমি কোতায় দুকায় দারা উরে জাও না কেনো এই ভাবে দানা ধেঙে পোশে তা কা কেনো উরে জাও না
6A2ACA7C,bn,rock,সিকিসে সুত্তে মিশারা পার দুতোক অম্ভের ক্মি পেভালো ক্মি মাতা ভাই দুছোং গিনি তা
787179FC,bn,rock,তো গুনি আ তো খারের পাসে আপনে বৃষ্টি এতান দানি এন তুমাসোহি নিম্রিষ্টি এতান দানি
20D9CAAD,bn,rock,মাড়ি এদিও এরিনে সুইন এক্স্পারণ্লে রাপেং আ ঵েল্ড আপ সুইটনেস ফের সিম্পলিসিটি সিম্পলিসিটি সিম্পলিসিটি
436FD542,bn,rock,মুহেম্দি আবা দাশে ছোনু হিল্দি চান
76B7F4AD,bn,rock,তোমার রস্তিতের ছাযাকে উনে যাও সুডা ছিরে যায় তোমার রামি নায় কেন ও ডুদে যায় কোন পোন সামি জিলে
BE829EE6,bn,rock,পেশা হোরে সাপ্যো ভিতার পেশা হোরে সাপ্যো ভিতার
DA74D8A4,bn,rock,করছন করি নক্তুর কিছু আলো স্রমেরি পরে ছুপিরে পাই পাসন দেদি মাঝে স্রমেরি পারে ছুপিরে পাই পাসন দেদি মাঝে
42076C1D,bn,rock,আন্ধলি তো মন খুজে ফেরে এক আছে না নুপুতি পুরে ছুটে জেতে চাই ভিকেলে রত্র খেলাই
019AA435,bn,rock,সক্তীর সাথে নভির শেকোর ছোর্বে আন্বজায় সক্তীর সাথে একহাত করে আস্ছে ওরা হন শোকোর সক্তীর
6304CA95,bn,rock,আমার আমার আমার আমার
455E3C52,bn,rock,না দেখি সুত নিয় প্রান খুলে সবাই তখন হাশ্বে আমার আছে সুধু আধার আকাশে আমার চোখের জলে দিংগরাই কেনো আমার কেনো সে কোরেস হেত কেনো
034C3707,bn,rock,নকোরনা আরাদে কে শাদায়ে শো নকোরনা আরাদে শাদায়ে শো
B7046462,bn,rock,সাইল সাইল
2F4C3DAB,bn,rock,আমাদ আমাদ
49A2E7E7,bn,rock,জাঁ কমাকাশে সাথে আমি এমকোতা নিরাবে সুবে গালে লাম্তো এমি কথা দিয় সাথে আমি এমকোতা
7E6CB251,bn,rock,ফিরে এলাম তোমায় কাছে আমায় ছারা একা লাগে নিতো
1CCE4EA5,bn,rock,এবে দেখে চোকি তারারাও জতো লক্কাশো দুরে তারও দুরে তুমি আর আমি জাই ক্রমে শোরে শোরে
317F6BF0,bn,rock,কেখালাই পারে পান্দাতে আমাদের পরিজাই কিখানা আরো কিহিতুনে পুছ্তে আরো অদো ভাপ্যানে কিদারো নাদন্ত চানে মলে যা না পান্দাতে এর পে আমাদের
CADC4740,bn,rock,আর একটা পফ্যে বেরুলেই মুখু মুখি আর একটা দিন ইসন্গ সন্গ্রামে জুতে চলা লো খোহি তুতো ভুও জে ডাকাসে সারা দিএ আহো বানে
81DE654C,bn,rock,
